,symbol,country,currency,estimateCurrency,exchange,finnhubIndustry,ipo,logo,marketCapitalization,name,phone,shareOutstanding,ticker,weburl,date,epsActual,epsEstimate,hour,quarter,revenueActual,revenueEstimate,year
697,TEL,CH,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Electrical Equipment,2007-06-14,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/TEL.png,45860.776248,TE Connectivity Ltd,41526336677.0,306.23,TEL,https://www.te.com/,2024-07-24,,1.8774,amc,3,,4056084128.0,2024
698,TGT,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Retail,1969-09-08,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/TGT.png,68285.15998900002,Target Corp,16123046073.0,462.64,TGT,https://corporate.target.com/,2024-08-14,,2.2105,bmo,2,,25463108070.0,2025
699,TJX,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Retail,1965-11-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/TJX.png,126746.23113099998,TJX Companies Inc,15083901000.0,1130.15,TJX,https://www.tjx.com/,2024-11-13,,1.1086,bmo,3,,13992460624.0,2025
700,TJX,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Retail,1965-11-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/TJX.png,126746.23113099998,TJX Companies Inc,15083901000.0,1130.15,TJX,https://www.tjx.com/,2024-08-21,,0.9243,bmo,2,,13441625642.0,2025
701,TMO,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Life Sciences Tools & Services,1980-08-27,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/TMO.png,203019.630297,Thermo Fisher Scientific Inc,17816221000.0,381.72,TMO,https://www.thermofisher.com/,2024-10-23,,5.5065,amc,3,,10830106244.0,2024
702,TMO,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Life Sciences Tools & Services,1980-08-27,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/TMO.png,203019.630297,Thermo Fisher Scientific Inc,17816221000.0,381.72,TMO,https://www.thermofisher.com/,2024-10-07,,6.0736,amc,4,,11484079335.0,2024
703,TMO,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Life Sciences Tools & Services,1980-08-27,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/TMO.png,203019.630297,Thermo Fisher Scientific Inc,17816221000.0,381.72,TMO,https://www.thermofisher.com/,2024-07-24,,5.1701,amc,2,,10619163442.0,2024
704,TPR,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.","Textiles, Apparel & Luxury Goods",2000-10-05,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/TPR.png,9549.376768,Tapestry Inc,12129468400.0,229.77,TPR,https://www.tapestry.com/,2024-11-07,,0.9706,amc,1,,1541958485.0,2025
705,TPR,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.","Textiles, Apparel & Luxury Goods",2000-10-05,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/TPR.png,9549.376768,Tapestry Inc,12129468400.0,229.77,TPR,https://www.tapestry.com/,2024-08-15,,0.886,amc,4,,1591108984.0,2024
706,TRIP,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Media,2011-12-21,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/TRIP.png,2441.575461,Tripadvisor Inc,16176706300.0,139.28,TRIP,https://www.tripadvisor.com/,2024-11-04,,0.5799,amc,3,,568848002.0,2024
707,TRIP,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Media,2011-12-21,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/TRIP.png,2441.575461,Tripadvisor Inc,16176706300.0,139.28,TRIP,https://www.tripadvisor.com/,2024-07-31,,0.3682,amc,2,,512746982.0,2024
708,TROW,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,1986-01-04,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/TROW.png,25561.141142,T Rowe Price Group Inc,14103452000.0,223.3,TROW,https://www.troweprice.com,2024-10-25,,2.3233,amc,3,,1842584100.0,2024
709,TROW,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,1986-01-04,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/TROW.png,25561.141142,T Rowe Price Group Inc,14103452000.0,223.3,TROW,https://www.troweprice.com,2024-07-25,,2.2778,amc,2,,1822320984.0,2024
710,TRV,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Insurance,1980-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/TRV.png,46517.717703,Travelers Companies Inc,16513107911.0,228.99,TRV,https://www.travelers.com/,2024-10-16,,3.9728,amc,3,,11631337648.0,2024
711,TRV,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Insurance,1980-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/TRV.png,46517.717703,Travelers Companies Inc,16513107911.0,228.99,TRV,https://www.travelers.com/,2024-07-19,,2.9977,amc,2,,11443133794.0,2024
712,TSCO,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Retail,1994-02-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/TSCO.png,27735.305049999995,Tractor Supply Co,16154404600.0,107.81,TSCO,https://www.tractorsupply.com/,2024-10-24,,2.2877,amc,3,,3573925806.0,2024
713,TSCO,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Retail,1994-02-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/TSCO.png,27735.305049999995,Tractor Supply Co,16154404600.0,107.81,TSCO,https://www.tractorsupply.com/,2024-07-25,,4.0061,amc,2,,4371256746.0,2024
714,TSN,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Food Products,1980-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/TSN.png,19513.930313,Tyson Foods Inc,14792904000.0,356.02,TSN,https://www.tysonfoods.com/,2024-11-11,,0.711,amc,4,,13518346585.0,2024
715,TSN,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Food Products,1980-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/TSN.png,19513.930313,Tyson Foods Inc,14792904000.0,356.02,TSN,https://www.tysonfoods.com/,2024-08-05,,0.6283,amc,3,,13299404845.0,2024
716,TXN,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,1953-10-01,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/TXN.png,182242.103813,Texas Instruments Inc,19729953773.0,910.48,TXN,https://www.ti.com/,2024-10-22,,1.3734,amc,3,,4153088578.0,2024
717,TXN,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,1953-10-01,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/TXN.png,182242.103813,Texas Instruments Inc,19729953773.0,910.48,TXN,https://www.ti.com/,2024-07-23,,1.1718,amc,2,,3847601181.0,2024
718,TXT,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Aerospace & Defense,1947-12-22,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/TXT.png,16234.205782999998,Textron Inc,14014212800.0,190.7,TXT,https://www.textron.com/,2024-10-24,,1.634,amc,3,,3636728715.0,2024
719,TXT,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Aerospace & Defense,1947-12-22,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/TXT.png,16234.205782999998,Textron Inc,14014212800.0,190.7,TXT,https://www.textron.com/,2024-07-18,,1.4911,amc,2,,3556404091.0,2024
720,T,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Telecommunication,1983-11-21,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/T.png,134799.097264,AT&T Inc,12108214105.0,7170.17,T,https://www.att.com/,2024-10-17,,0.5967,amc,3,,31067259082.0,2024
721,T,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Telecommunication,1983-11-21,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/T.png,134799.097264,AT&T Inc,12108214105.0,7170.17,T,https://www.att.com/,2024-07-24,,0.5845,amc,2,,30591793375.0,2024
722,UAA,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.","Textiles, Apparel & Luxury Goods",2005-11-18,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/UAA.png,2929.79975,Under Armour Inc,14104546758.0,436.5,UAA,https://www.underarmour.com/,2024-11-06,,0.1458,amc,2,,1402655538.0,2025
723,UAA,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.","Textiles, Apparel & Luxury Goods",2005-11-18,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/UAA.png,2929.79975,Under Armour Inc,14104546758.0,436.5,UAA,https://www.underarmour.com/,2024-07-31,,-0.0835,amc,1,,1158162525.0,2025
724,UAA,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.","Textiles, Apparel & Luxury Goods",2005-11-18,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/UAA.png,2929.79975,Under Armour Inc,14104546758.0,436.5,UAA,https://www.underarmour.com/,2024-11-06,,0.1458,amc,2,,1402655538.0,2025
725,UAA,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.","Textiles, Apparel & Luxury Goods",2005-11-18,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/UAA.png,2929.79975,Under Armour Inc,14104546758.0,436.5,UAA,https://www.underarmour.com/,2024-07-31,,-0.0835,amc,1,,1158162525.0,2025
726,UAL,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Airlines,2006-01-25,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/UAL.png,15519.522443000002,United Airlines Holdings Inc,18728254000.0,328.8,UAL,https://ir.united.com/,2024-10-15,,3.8509,amc,3,,15546842463.0,2024
727,UAL,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Airlines,2006-01-25,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/UAL.png,15519.522443000002,United Airlines Holdings Inc,18728254000.0,328.8,UAL,https://ir.united.com/,2024-07-17,,4.0649,amc,2,,15299138286.0,2024
728,UDR,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,1980-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942959051706.png,13439.005702,UDR Inc,17202836120.0,329.31,UDR,https://www.udr.com/,2024-10-24,,0.098,amc,3,,423952085.0,2024
729,UDR,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,1980-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942959051706.png,13439.005702,UDR Inc,17202836120.0,329.31,UDR,https://www.udr.com/,2024-07-24,,0.0919,amc,2,,418051584.0,2024
730,UHS,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,1981-07-10,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/UHS.png,10798.664455,Universal Health Services Inc,16107683300.0,66.25,UHS,https://www.uhs.com/,2024-10-23,,3.1274,amc,3,,3916722349.0,2024
731,UHS,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,1981-07-10,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/UHS.png,10798.664455,Universal Health Services Inc,16107683300.0,66.25,UHS,https://www.uhs.com/,2024-07-22,,3.3094,amc,2,,3897015461.0,2024
732,ULTA,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Retail,2007-10-25,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/ULTA.png,18896.156981,Ulta Beauty Inc,16304104800.0,47.72,ULTA,https://www.ulta.com/,2024-08-22,,5.6649,amc,2,,2680647118.0,2025
733,UNH,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,1984-10-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/UNH.png,452930.68371,UnitedHealth Group Inc,19529361300.0,920.39,UNH,https://www.unitedhealthgroup.com/,2024-10-11,,7.2728,amc,3,,100069555114.0,2024
734,UNH,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,1984-10-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/UNH.png,452930.68371,UnitedHealth Group Inc,19529361300.0,920.39,UNH,https://www.unitedhealthgroup.com/,2024-07-16,,6.7757,bmo,2,,99815345245.0,2024
735,UNM,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Insurance,1986-11-06,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/UNM.png,9588.472858,Unum Group,14232941011.0,189.38,UNM,https://www.unum.com/Privacy,2024-10-29,,2.0673,amc,3,,3290628884.0,2024
736,UNM,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Insurance,1986-11-06,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/UNM.png,9588.472858,Unum Group,14232941011.0,189.38,UNM,https://www.unum.com/Privacy,2024-07-30,,2.0404,amc,2,,3273207596.0,2024
737,UNP,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Road & Rail,1969-06-20,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/UNP.png,135312.885546,Union Pacific Corp,14025445000.0,610.12,UNP,https://www.up.com/index.htm,2024-10-17,,2.9051,amc,3,,6284678035.0,2024
738,UNP,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Road & Rail,1969-06-20,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/UNP.png,135312.885546,Union Pacific Corp,14025445000.0,610.12,UNP,https://www.up.com/index.htm,2024-07-25,,2.7928,amc,2,,6172998860.0,2024
739,UPS,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Logistics & Transportation,1999-11-10,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/UPS.png,114884.450339,United Parcel Service Inc,14048286000.0,855.56,UPS,https://www.ups.com/,2024-10-24,,2.0826,amc,3,,22670641749.0,2024
740,UPS,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Logistics & Transportation,1999-11-10,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/UPS.png,114884.450339,United Parcel Service Inc,14048286000.0,855.56,UPS,https://www.ups.com/,2024-07-24,,2.0231,amc,2,,22460898453.0,2024
741,URI,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Trading Companies & Distributors,1997-12-18,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/URI.png,41779.18473300001,United Rentals Inc,12036223131.0,66.59,URI,https://www.unitedrentals.com/,2024-10-23,,12.8733,amc,3,,4070156509.0,2024
742,URI,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Trading Companies & Distributors,1997-12-18,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/URI.png,41779.18473300001,United Rentals Inc,12036223131.0,66.59,URI,https://www.unitedrentals.com/,2024-07-24,,10.7012,amc,2,,3816107745.0,2024
743,USB,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Banking,1984-05-07,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/USB.png,62215.532109,US Bancorp,16514663000.0,1560.46,USB,https://www.usbank.com/,2024-10-16,,0.9896,amc,3,,6972720335.0,2024
744,USB,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Banking,1984-05-07,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/USB.png,62215.532109,US Bancorp,16514663000.0,1560.46,USB,https://www.usbank.com/,2024-07-17,,0.9473,amc,2,,6869102041.0,2024
745,VFC,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.","Textiles, Apparel & Luxury Goods",1951-03-19,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/VFC.png,5049.62307,VF Corp,17207784000.0,389.03,VFC,https://www.vfc.com/,2024-10-28,,0.5421,amc,2,,2863930578.0,2025
746,VFC,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.","Textiles, Apparel & Luxury Goods",1951-03-19,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/VFC.png,5049.62307,VF Corp,17207784000.0,389.03,VFC,https://www.vfc.com/,2024-07-25,,-0.3739,amc,1,,1868267134.0,2025
747,VLO,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Energy,1980-01-02,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/VLO.png,47839.569696,Valero Energy Corp,12103452000.0,327.0,VLO,https://www.valero.com/,2024-10-24,,4.6882,amc,3,,34088768994.0,2024
748,VLO,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Energy,1980-01-02,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/VLO.png,47839.569696,Valero Energy Corp,12103452000.0,327.0,VLO,https://www.valero.com/,2024-07-25,,4.2221,amc,2,,33752822360.0,2024
749,VMC,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Construction,1957-01-02,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/VMC.png,32038.109573,Vulcan Materials Co,12052983000.0,132.25,VMC,https://www.vulcanmaterials.com/,2024-10-24,,2.9456,amc,3,,2239746780.0,2024
750,VMC,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Construction,1957-01-02,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/VMC.png,32038.109573,Vulcan Materials Co,12052983000.0,132.25,VMC,https://www.vulcanmaterials.com/,2024-08-01,,2.737,amc,2,,2122212272.0,2024
751,VNO,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,1962-01-31,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942959052896.png,5044.001112,Vornado Realty Trust,12128947000.0,190.48,VNO,https://www.vno.com/,2024-11-04,,-0.0505,amc,3,,437153250.0,2024
752,VNO,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,1962-01-31,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942959052896.png,5044.001112,Vornado Realty Trust,12128947000.0,190.48,VNO,https://www.vno.com/,2024-08-05,,-0.0606,amc,2,,443669770.0,2024
753,VRSK,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Professional Services,2009-10-07,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/VRSK.png,39289.90606700001,Verisk Analytics Inc,12014692000.0,142.68,VRSK,https://www.verisk.com,2024-10-30,,1.6794,amc,3,,740661270.0,2024
754,VRSK,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Professional Services,2009-10-07,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/VRSK.png,39289.90606700001,Verisk Analytics Inc,12014692000.0,142.68,VRSK,https://www.verisk.com,2024-07-30,,1.6743,amc,2,,736734443.0,2024
755,VRSN,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Technology,1998-01-29,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/VRSN.png,17348.327005,Verisign Inc,17039483200.0,99.6,VRSN,https://www.verisign.com/,2024-10-24,,2.041,amc,3,,400746780.0,2024
756,VRSN,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Technology,1998-01-29,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/VRSN.png,17348.327005,Verisign Inc,17039483200.0,99.6,VRSN,https://www.verisign.com/,2024-07-25,,1.9768,amc,2,,394547730.0,2024
757,VRTX,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,1991-07-24,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/VRTX.png,125411.372146,Vertex Pharmaceuticals Inc,16173416393.0,258.05,VRTX,https://www.vrtx.com/,2024-11-04,,4.1614,amc,3,,2739732066.0,2024
758,VRTX,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,1991-07-24,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/VRTX.png,125411.372146,Vertex Pharmaceuticals Inc,16173416393.0,258.05,VRTX,https://www.vrtx.com/,2024-08-01,,4.2501,amc,2,,2712713419.0,2024
759,VTR,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,1992-04-02,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942959052106.png,21740.917016,Ventas Inc,18774836827.0,404.77,VTR,https://www.ventasreit.com/,2024-10-31,,0.0485,amc,3,,1227797157.0,2024
760,VTR,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,1992-04-02,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942959052106.png,21740.917016,Ventas Inc,18774836827.0,404.77,VTR,https://www.ventasreit.com/,2024-08-01,,0.0323,amc,2,,1206408387.0,2024
761,VZ,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Telecommunication,1984-02-15,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/VZ.png,173842.223449,Verizon Communications Inc,12123951000.0,4209.25,VZ,https://www.verizon.com/,2024-10-22,,1.2297,amc,3,,34630277282.0,2024
762,VZ,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Telecommunication,1984-02-15,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/VZ.png,173842.223449,Verizon Communications Inc,12123951000.0,4209.25,VZ,https://www.verizon.com/,2024-07-22,,1.1876,amc,2,,33994607488.0,2024
763,V,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,2008-03-25,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/V.png,531144.694281,Visa Inc,16504323200.0,2001.0,V,https://usa.visa.com/,2024-10-22,,2.6563,amc,4,,9777179522.0,2024
764,V,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,2008-03-25,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/V.png,531144.694281,Visa Inc,16504323200.0,2001.0,V,https://usa.visa.com/,2024-07-23,,2.4642,amc,3,,9094239052.0,2024
765,WAT,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Life Sciences Tools & Services,1995-11-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/WAT.png,16785.69511,Waters Corp,15084782000.0,59.32,WAT,https://www.waters.com,2024-11-05,,2.9381,amc,3,,745114370.0,2024
766,WAT,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Life Sciences Tools & Services,1995-11-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/WAT.png,16785.69511,Waters Corp,15084782000.0,59.32,WAT,https://www.waters.com,2024-07-31,,2.5903,amc,2,,707380052.0,2024
767,WBA,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Retail,2014-12-31,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/WBA.png,9314.738138999995,Walgreens Boots Alliance Inc,18473152500.0,862.71,WBA,https://www.walgreensbootsalliance.com/,2024-10-10,,0.6839,amc,4,,36448527277.0,2024
768,WDC,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Technology,1980-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/WDC.png,25609.329043000005,Western Digital Corp,19496727000.0,326.52,WDC,https://www.westerndigital.com/,2024-10-28,,1.7451,amc,1,,4254500669.0,2025
769,WDC,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Technology,1980-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/WDC.png,25609.329043000005,Western Digital Corp,19496727000.0,326.52,WDC,https://www.westerndigital.com/,2024-07-31,,1.1578,amc,4,,3768352672.0,2024
770,WEC,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,1947-11-21,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/WEC.png,24637.321804,WEC Energy Group Inc,14142212345.0,315.82,WEC,https://www.wecenergygroup.com/,2024-10-29,,1.0229,amc,3,,2005069422.0,2024
